BFLOPS,MB
16.797608317000005,114.87313599999993
16.805558076999993,115.21384
16.813507836999996,115.55454399999996
16.821457597,115.89524799999992
16.829407357,116.235952
16.837357117000003,116.57665599999996
16.845306877000006,116.91735999999992
16.853256636999994,117.25806399999999
